Date,nps,Comment,comment
1/30/2023 16:14,10,MAS RAPIDO EL PROCESO,very easy to do
1/30/2023 16:19,10,Sus servicios,it was easy
1/30/2023 16:20,10,muy facil de hacer,GOOD SERVICE
1/30/2023 16:27,9,fue fácil,quick
1/30/2023 16:28,10,BUN SERVICIO,good service
1/30/2023 16:39,9,rapido,It has been quick and easy
1/30/2023 16:48,9,bune servicio,
1/30/2023 16:49,9,Ha sido rápido y sencillo,speed
1/30/2023 16:51,9,.,IT IS VERY AGILE
1/30/2023 16:59,10,rapidez,PRACTICAL AND SIMPLE TO DO
1/30/2023 17:10,9,ES MUY AGIL,very easy to use
1/30/2023 17:12,9,PRACTICO Y SENCILLO DE HACER,and
1/30/2023 17:14,10,muy facil de utilizar,It was fast
1/30/2023 17:15,10,si,great
1/30/2023 17:17,9,fue rapido,very fast and easy to understand
1/30/2023 17:18,10,excelente,easy
1/30/2023 17:32,10,muy rapido y facil de entender,it's easy and fast
1/30/2023 17:33,9,facil,it's quick and easy
1/30/2023 17:34,9,saludos,greetings
1/30/2023 17:34,10,es rápido y sencillo,GOOD
1/30/2023 17:34,10,es fácil y rápido,Very fast
1/30/2023 17:36,9,bien,good and cheap
1/30/2023 17:40,10,Muy rápido,"It makes it easy to do it online, and be sure before our trip"
1/30/2023 17:42,10,bueno y barato,easy and fast process
1/30/2023 17:46,10,"facilita hacerlo en linea, y estar seguros antes de nuestro viaje",UX
1/30/2023 17:50,10,tramite fácil y rápido,
1/30/2023 17:54,10,UX,ease
1/30/2023 17:59,10,.,FAST AND EASY
1/30/2023 18:01,10,facilidad,efficient
1/30/2023 18:07,10,FACIL Y RAPIDO,It looks pretty and it's clear
1/30/2023 18:09,10,eficiente,All very well. thank you so much.
1/30/2023 18:10,9,Se ve bonita y es clara,The procedure is very easy
1/30/2023 18:11,10,todo muy bien. muchas gracias.,easy access
1/30/2023 18:12,10,Muy facil el procedimiento,quick
1/30/2023 18:24,10,facil acceso,FOR YOUR SERVICE
1/30/2023 18:31,10,rapido,utility
1/30/2023 18:32,10,POR SU SERVICIO,ease
1/30/2023 18:37,10,utilidad,It is easy
1/30/2023 18:40,9,facilidad,because it was very fast
1/30/2023 18:45,9,es facil,very efficient
1/30/2023 18:49,10,porque fue muy rapido,EXCELLENT SERVICE
1/30/2023 19:17,10,muy eficiente,Fast and easy
1/30/2023 19:26,10,EXCELENTE SERVICIO,Everything is fine thanks!
1/30/2023 19:31,10,Fácil y rápido,do not change flight schedule
1/30/2023 19:41,10,Todo muy bien gracias!,Good service
1/30/2023 19:45,10,no cambiar  horario de vuelos,
1/30/2023 1:10,10,Buen servicio,FAST AND SECURITY
1/30/2023 1:15,10,:),all very fast and friendly
1/30/2023 1:26,9,RAPIDES Y SEGURIDAD,Super easy and fast. Greetings
1/30/2023 1:27,10,todo muy rápido y amigable,it is easy to use
1/30/2023 1:27,9,Super facil y rapido. Saludos,BECAUSE OF THE EASE OF DOING THE PROCESS
1/30/2023 1:35,10,esta facil de usar,It is easy to use the page
1/30/2023 20:01,10,POR LA FACILIDAD DE HACER EL TRAMITE,for your excellent service
1/30/2023 20:02,9,Es facil usar la pagina,it's easy and fast
1/30/2023 20:07,10,por su excelente servicio,GREAT
1/30/2023 20:15,10,es facil y rapido,very be cillo
1/30/2023 20:23,10,EXCELENTE,gracias
1/30/2023 20:25,10,Muy se cillo,It is easy
1/30/2023 20:32,10,gracias,YOU SAVE TIME
1/30/2023 20:42,9,es facil,agile and fast
1/30/2023 20:47,10,AHORRAS TIEMPO,because it is easy to do
1/30/2023 20:52,9,porque es facil de hacer,excellent service
1/30/2023 20:52,10,agil y rapido,"Because it's so worth it, I really like the attention and service, personally all my flights have been on time, none have ever been canceled or changed... there are many schedule options and many new cities!!!"
1/30/2023 20:54,10,excelente servicio,VERY EASY
1/30/2023 21:02,10,"Porque vale muchisimo la pena, la atencion y servicio me gustan mucho, en lo personal todos mis vuelos han sido a tiempo, nunca me han cancelado ninguno o cambiado... hay muchas opciones de horarios y muchas ciudades nuevas!!!",
1/30/2023 21:07,10,MUY FACIL,ACCESSIBILITY AND DESTINATIONS
1/30/2023 21:10,10,-,EASY TO OBTAIN BOARDING PASSES
1/30/2023 21:16,9,ACCESIBILIDAD Y DESTINOS,Because of the agility of the platform.
1/30/2023 21:19,10,FACILIDAD PARA OBTENER PASES DE ABORDAR,all good
1/30/2023 21:20,10,Por lo agil de la plataforma.,EASY
1/30/2023 21:21,10,todo bien,it's simple
1/30/2023 21:23,10,FACIL,EXCELLENT SERVICE
1/30/2023 21:36,9,es sencillo,Easy
1/30/2023 21:39,10,EXCELENTE SERVICIO,Speed
1/30/2023 21:53,9,Facil,fast service
1/30/2023 22:01,10,Rapidez,For the ease of the procedures
1/30/2023 22:02,9,servicio rapido,easy to book
1/30/2023 22:19,9,Por la facilidad de los tramites,all good
1/30/2023 22:25,9,facil de reservar,Efficiency
1/30/2023 22:33,10,todo bien,Agility
1/30/2023 22:37,10,Eficiencia,
1/30/2023 22:45,9,Agilidad,VERY EASY TO MAKE
1/30/2023 22:47,9,.,Very friendly
1/30/2023 22:47,10,MUY  FACIL  DE  EFECTUAR,excelent service
1/30/2023 23:03,10,Muy amigable,QUICK
1/30/2023 23:04,10,exelente servicio,practical
1/30/2023 23:06,10,RAPIDO,EASY
1/30/2023 23:15,9,practico,Quick
1/30/2023 23:32,10,FACIL,Everything simple and fast
1/30/2023 23:43,10,Rapido,BECAUSE IT IS FAST AND PRACTICAL
1/30/2023 23:59,10,Todo sencillo y rapido,simple and safe
1/30/2023 2:03,9,PORQUE ES RAPIDO Y PRACTICO,THEY ARE THE BEST
1/30/2023 2:28,10,sencillo y seguro,THE PAGE VERY PRACTICAL AND EASY
1/30/2023 2:38,10,SON LOS MEJORS,TOO EASY
1/30/2023 2:39,10,LA PAGINA MUY PRACTICA Y FACIL,excellent service
1/30/2023 2:50,10,ES MUY FACIL,good service
1/30/2023 2:51,10,excelente servicio,it is very practical and not complicated
1/30/2023 2:59,9,buen servicio,"THE PLATFORM IS FRIENDLY, I JUST SUGGEST THERE SHOULD BE A SECTION OF ""MY PURCHASES"""
1/30/2023 3:07,10,es muy practica y no complicada,Very easy!
1/30/2023 3:13,10,"LA PLATAFORMA ES AMIGABLE, SOLO SUGIERO DEBERÍA HABER UN APARTA DE ""MIS COMPRAS""",speed
1/30/2023 3:28,9,Muy fácil!,affordable prices
1/30/2023 3:30,10,rapidez,very practical
1/30/2023 3:44,9,precios accecibles,Easy.
1/30/2023 4:12,9,muy practica,Very good
1/30/2023 4:14,10,Fácil.,Easy to use
1/30/2023 4:34,10,Muy Buenos,Clear and fast.
1/30/2023 4:38,10,facilidad de uso,SIMPLE AND PRACTICAL
1/30/2023 4:42,10,Claro y rapido.,it is easy to use
1/30/2023 4:49,10,SENCILLO Y PRACTICO,I like to travel by viva aerobus
1/30/2023 4:50,10,es sencillo de usar,very easy to use
1/30/2023 4:54,10,me gusta viajar en viva aerobus,EXCELLENT
1/30/2023 5:18,10,Muy facil de usar,too easy
1/30/2023 5:23,10,EXCELENTES,easy to navigate
1/30/2023 5:29,9,es muy facil,Good price
1/30/2023 5:40,10,Facil de navegar,for its efficiency and cordiality
1/30/2023 5:49,10,Buen precio,good service
1/30/2023 5:52,10,por su eficiencia y coordialidad,Easy
1/30/2023 5:56,9,buen servicio,all excellent
1/30/2023 6:00,9,Easy,very easy to do
1/30/2023 7:01,10,todo excelente,FOR THE SERVICE AND KINDNESS
1/30/2023 8:18,10,Muy facil hacerlo,effectiveness
1/30/2023 8:28,9,POR EL SERVICIO Y AMABILIDAD,very practical not like v ol a ris
1/30/2023 8:48,10,efectividad,fast
1/30/2023 9:49,9,muy practico no como v  ol a ris,THE PAGE IS FRIENDLY
1/31/2023 0:02,10,rápido,Practical
1/31/2023 0:03,9,ES AMIGABLE LA PAGINA,Quick and easy access
1/31/2023 0:23,10,Practico,Very friendly and easy to use
1/31/2023 0:27,10,Rapidez y fácil acceso,excellent
1/31/2023 0:30,10,Muy amigable y facil de usar,FOR NOT CHARGING A CHANGE OF DATE OF BIRTH ERROR CAPTURE
1/31/2023 0:50,10,exelente,I like the airline
1/31/2023 0:57,9,me agrada la aerolinea,easy and accessible
1/31/2023 0:57,10,POR NO COBRAR UN CAMBIO DE FECHA DE NACIMIENTO CAPTURA DE ERROR,EASY ACCESS
1/31/2023 0:58,10,Facil y accesible,it was very easy for me
1/31/2023 11:39,10,FÁCIL ACCESO,AGILE
1/31/2023 12:25,10,se me hizo muy fácil,and
1/31/2023 12:26,9,AGIL,for cheap
1/31/2023 12:28,10,si,very friendly and fast
1/31/2023 13:38,10,por economico,It was quick and easy to do
1/31/2023 14:09,10,muy amigable y rapida,Prices and service
1/31/2023 14:22,10,Fue rápido.y fácilde hacer,VERY GOOD
1/31/2023 14:48,10,Precios y servicio,Quick and simple
1/31/2023 14:52,10,MUY BIEN,YOUR SERVICE IS PRACTICAL
1/31/2023 15:14,10,Rapidéz y simple,very friendly
1/31/2023 15:25,9,ES PRACTICO SU SERVICIO,accessible
1/31/2023 15:30,10,muy amigable,IS EFFICIENT
1/31/2023 15:32,10,accesible,for excellent service
1/31/2023 15:34,10,ES EFICIENTE,because of how efficient and simple it is
1/31/2023 15:54,10,Por excelente servicio,They are a very practical and quick response company
1/31/2023 15:59,10,por lo eficiente y sencillo que es,it's easy to do
1/31/2023 16:06,10,Son una compañia muy practica y de rapida respuesta,quick
1/31/2023 16:10,9,es sencillo hacerlo,KINDNESS
1/31/2023 16:11,10,rapido,It is very intuitive and easy to do.
1/31/2023 16:13,10,AMABILIDAD,VERY PRACTICAL AND FAST
1/31/2023 16:15,10,Es muy intuitiva y facil de hacer,IT IS PRACTICAL
1/31/2023 16:23,10,MUY PTRACTICA Y RAPIDA,Easy to use
1/31/2023 16:28,9,ES PRACTICO,GOOD LUCK
1/31/2023 16:30,10,Fácil de usar,provides me with everything I need
1/31/2023 16:35,9,BUENA PAG,EXCELLENT
1/31/2023 16:36,10,me proporciona todo lo que necesito,"IT IS FAST, ECONOMIC AND SAFE"
1/31/2023 16:38,10,EXELENTE,practicality
1/31/2023 16:43,10,"ES RAPIDO, ECONOMICO Y SEGURO",It comes out on time and there is excellent customer service. Thank you
1/31/2023 16:47,10,practicidad,Because it is practical and easy to do
1/31/2023 16:48,10,Sale a tiempo y hay excelente servivio a cliente..gracias,cheap and good deal
1/31/2023 16:57,9,Porque es práctico y fácil de hacerlo,everything very good and understandable for check in
1/31/2023 17:01,10,economicos y buen trato,GOOD
1/31/2023 17:07,10,todo muy bien y entendible para el check in,great
1/31/2023 17:15,10,bien,The page to check in is very accessible. Thank you!
1/31/2023 17:39,9,excelente,Very easy!
1/31/2023 17:42,10,Muy accesible la pagina para check in. Gracias!,It's quick to do and saves you time at the airport
1/31/2023 17:43,9,Muy fácil!,ok
1/31/2023 17:47,10,Es rápido hacerlo y te ahorra tiempo en el aeropuerto,IT IS EASY
1/31/2023 17:49,10,ok,agility
1/31/2023 18:00,10,ES FACIL,it was fast and very easy
1/31/2023 18:02,9,agilidad,Easy and fast process
1/31/2023 18:02,10,fue rapido y muy fácil,it was very easy and fast
1/31/2023 18:03,10,Facil y rapido el proceso,SPEED
1/31/2023 18:13,10,fue muy facil y rapido,FAST SERVICE
1/31/2023 18:26,9,SERVICIO RAPIDO,VERY FRIENDLY AND EASY TO USE PAGE
1/31/2023 18:26,10,RAPIDEZ,"Excellent service they have provided me the times I have traveled on this airline, as well as the professional attention of each one of those who work there"
1/31/2023 18:30,10,PAGINA MUY AMIGABLE Y FACIL DE UTILIZAR,Very easy!!
1/31/2023 18:31,10,"Exclente servicio me han proporcionado las veces que he viajado en esta aerolina, al igual que la atención profesional de cada uno de los que trabajan ahi",ALL GOOD
1/31/2023 18:35,10,Muy fácil!!,It is very fast and efficient
1/31/2023 18:39,10,TODO BIEN,
1/31/2023 18:59,9,Es muy rápido y eficaz,SIMPLE AND FAST
1/31/2023 18:59,10,.,BECAUSE EVERYTHING WAS DONE FAST
1/31/2023 19:02,10,SENCILLO Y RAPIDO,XX
1/31/2023 19:05,10,PORQUE TODO SE HIZO RAPIDO,excellent and clear
1/31/2023 19:06,10,XX,it is easy to understand and use
1/31/2023 19:07,10,Excelente y clara,everything has been very easy
1/31/2023 19:09,10,es facil de entender y de uzar,ease and availability
1/31/2023 19:13,10,todo ha sido muy fácil,EXCELLENCE
1/31/2023 19:16,10,facilidad y disponibilidad,
1/31/2023 19:19,10,EXCELENCIA,PRICE AND SCHEDULE
1/31/2023 19:28,10,.,yes
1/31/2023 19:35,9,pRECIO Y HORARIOS,ALL
1/31/2023 19:35,10,yes,Easy to use
1/31/2023 19:39,10,TODAS,FAST
1/31/2023 19:39,10,Facil de usar,FOR THE COST OF THE FLIGHTS
1/31/2023 19:46,10,RAPIDA,very accessible and easy
1/31/2023 19:48,9,POR EL COSTO DE LOS VUELOS,GOOD
1/31/2023 19:50,9,muy accesibble y facil,speed and efficiency
1/31/2023 19:59,10,BIEN,AND
1/31/2023 19:59,10,rapidez y eficacia,very easy to do
1/31/2023 1:03,10,SI,
1/31/2023 1:05,10,muy sencilo de realizar,Speed
1/31/2023 1:17,10,.,Of course
1/31/2023 1:29,10,Rapidez,y
1/31/2023 1:30,10,claro,Fast and easy
1/31/2023 1:32,10,y,Because it is very clear and everything is in sight.
1/31/2023 1:34,10,Fácil y rápido,for the cost of flights and their promotions
1/31/2023 1:41,9,Porque es muy claro y todo está a la vista.,Very Friendly System
1/31/2023 1:57,9,por el costo de los vuelos y sus promociones,EASY
1/31/2023 20:01,10,Sistema Muy Amigable,the service
1/31/2023 20:05,10,FACIL,excellent
1/31/2023 20:06,10,el servicio,all very easy very practical
1/31/2023 20:16,10,exelente,Great
1/31/2023 20:25,10,todo muy facil muy practico,Lately they have punctuality in their departures and arrivals
1/31/2023 20:38,10,Excelente,agility
1/31/2023 20:48,10,Ultimamente tienen puntualidad en sus salidas y en sus llegadas,Fast and easy
1/31/2023 20:48,10,agilidad,CLARITY AND SPEED
1/31/2023 20:56,10,Facil y rapido,ALL VERY FAST
1/31/2023 20:57,10,CLARIDAD Y RAPIDEZ,VERY GOOD
1/31/2023 21:05,10,10,IT'S EXCELLENT
1/31/2023 21:22,9,TODO MUY RÁPIDO,VERY EASY
1/31/2023 21:23,10,MUY BIEN,easy
1/31/2023 21:24,9,ES EXCELENTE,good service and prices
1/31/2023 21:26,10,BASTANTE FACIL,OK
1/31/2023 21:28,10,facil,SPEED
1/31/2023 21:40,9,buen servicio y precios,It is very friendly and fast
1/31/2023 21:42,10,OK,speed
1/31/2023 21:44,10,RAPIDEZ,Quick
1/31/2023 21:47,10,Es muy amigable y rápido,They have a good process
1/31/2023 21:50,10,rapidez,It has always been easy for me to do the web Check In
1/31/2023 21:52,9,Rapido,it is accessible and easy
1/31/2023 21:54,10,Tienen un buen proceso,ease
1/31/2023 21:54,10,Siempre se me ha hecho fácil hacer el web Check In,IT IS VERY PRACTICAL
1/31/2023 21:58,10,es accesible y facil,Quality in the service
1/31/2023 21:59,10,facilidad,It is very easy and fast
1/31/2023 22:07,9,ES MUY PRACTICO,reminder
1/31/2023 22:12,10,Calidad en el servicio,EFFICIENT
1/31/2023 22:25,9,es muy facil y rapido,Secillez
1/31/2023 22:28,9,recordatorio,Easy and practical.
1/31/2023 22:30,10,EFICIENTE,great
1/31/2023 22:47,10,Secillez,agile and simple
1/31/2023 22:48,10,Fácil y práctico.,very easy
1/31/2023 23:07,10,excelente,it is easy to do it
1/31/2023 23:25,10,agil y sencillo,very easy thanks
1/31/2023 23:33,10,muy facil,FOR ITS SERIOUSNESS AND PRICES
1/31/2023 23:40,10,es fácil realizarlo,VERY EASY AND FAST
1/31/2023 23:42,10,Muy facil gracias,fast
1/31/2023 23:53,10,POR SU SERIEDAD Y PRECIOS,Very easy
1/31/2023 23:59,10,MUY FACIL Y RAPIDO,budget and quality
1/31/2023 2:12,9,rápida,DIEZASO
1/31/2023 2:40,10,Muy Facil,cheap and on time flights
1/31/2023 2:51,10,presupuesto y calidad,It's the first kiss and even haorita is very good
1/31/2023 2:56,10,DIEZASO,and
1/31/2023 2:59,10,vuelos baratos y a tiempo,Ease
1/31/2023 3:00,10,es primera bes y asta haorita es muy bueno,he is very friendly
1/31/2023 3:47,10,si,prices
1/31/2023 3:55,10,Facilidad,Good service
1/31/2023 3:57,10,es muy amigable,GREAT
1/31/2023 4:12,9,los precios,speed
1/31/2023 4:19,10,Buen servicio,EASY
1/31/2023 4:22,10,EXCELENTE,they have improved a lot
1/31/2023 5:17,9,rapidez,BECAUSE I DID IT AT THE SAME TIME OF THE PURCHASE
1/31/2023 5:31,10,FACIL,because it is very easy to do it
1/31/2023 5:41,9,han mejorado mucho,excellent treatment
1/31/2023 5:51,9,PORQUE LO HICE AL MISMO TIEMPO DE LA COMPRA,PRACTICAL AND INTUITIVE ITS INTERFACE
1/31/2023 5:52,10,porque es muy facil realizarlo,GOOD SERVICE
1/31/2023 6:24,10,PRACTICA E INTUITIVA SU INTERFAZ,Very efficient
1/31/2023 6:24,10,excelente trato,Good service
1/31/2023 6:35,10,BUEN SERVICIO,EXCELLENT SERVICE
1/31/2023 6:53,10,Muy eficiente,m
1/31/2023 8:01,9,Buen servicio,so I practice
1/31/2023 8:17,10,EXCELENTE SERVICIO,VERY EASY
1/31/2023 8:28,10,m,QUICK
2/1/2023 0:02,10,por lo practico,practical and easy
2/1/2023 0:03,10,MUY FÁCIL,ok
2/1/2023 0:10,9,RAPIDO,I checked in very quickly
2/1/2023 0:12,10,práctico y fácil,VERY FRIENDLY
2/1/2023 0:15,10,ok,goods
2/1/2023 0:15,10,hice muy rapido el check in,it is simple process
2/1/2023 0:16,10,MUY AMIGABLES,Good service and kindness
2/1/2023 0:25,10,goods,simple and fast
2/1/2023 0:38,9,es proceso sencillo,very fast
2/1/2023 0:58,10,Buen servicio y amabilidad,FOR AGILITY
2/1/2023 0:59,9,Sencillo y rápido,Because at VivaAerobus they are experts in making the Plane feel like a Bus!!!
2/1/2023 10:01,10,muy rapido,IT IS SIMPLE TO DO IT
2/1/2023 10:26,10,POR  LA AGILIDAD,Quick and simple in their flight processes
2/1/2023 13:27,10,Por que en VivaAerobus son expertos en hacer que el Avión se sienta como Autobús!!!,ease
2/1/2023 13:56,10,ES SENCILLO REALIZARLO,I like
2/1/2023 14:06,10,Rapidez y sencilles en su procesos de vuelos,It is easy to use and very simple
2/1/2023 14:23,10,me gusta,effective
2/1/2023 14:23,9,facilidad,IT'S FAST
2/1/2023 14:26,9,Es fácil de usar y muy sencilla,precio
2/1/2023 14:36,10,efectivos,very agile the service
2/1/2023 14:39,10,ES RAPIDO,Quick
2/1/2023 14:41,10,precio,"Easy to use, fast, clear"
2/1/2023 14:50,10,muy agil el servicio,by price
2/1/2023 14:56,10,Rapido,because it is easy and fast
2/1/2023 15:39,10,"Fácil de usar, rápida, clara",speed
2/1/2023 15:41,10,Por precio,"EASY, FAST AND AVOID LINES AT THE AIRPORT"
2/1/2023 15:44,10,por que es facil y rapido,very intuitive
2/1/2023 15:46,10,rapidez,good service
2/1/2023 15:50,10,"FACIL, RAPIDO Y EVITO FILAS EN EL AEROPUERTO",benefits
2/1/2023 16:07,10,muy  intuitiva,very practical and easy
2/1/2023 16:10,10,buen sevicio,VERY EASY SERVICE
2/1/2023 16:12,10,beneficios,The platform is very friendly.
2/1/2023 16:20,9,muy practico y facil,GOOD SERVICE
2/1/2023 16:20,10,MUY FACIL SERVICIO,"Very easy to understand page, and they have rates that can be paid"
2/1/2023 16:23,10,Es muy amigable la plataforma.,QUICK AND EASY
2/1/2023 16:34,9,BUEN SERVICIO,THEY ARE THE BEST
2/1/2023 16:39,10,"pagina muy facil de entender, y tienen tarifas que se pueden pagar",EASY
2/1/2023 16:40,10,SON LO MEJOR,ytyiiñoñ
2/1/2023 16:40,10,RAPIDO Y FACIL,OK
2/1/2023 16:44,9,FACIL,It's simple
2/1/2023 16:46,10,ytyiiñoñ,because it is easy to do
2/1/2023 16:46,10,OK,Easy to use
2/1/2023 16:48,9,Es sencilloa,EASY
2/1/2023 16:48,9,porque es fácil de realizarlo,Good price
2/1/2023 16:50,10,Facil de usar,
2/1/2023 16:53,9,FACIL,FOR ITS SPEED WHEN BOOKING
2/1/2023 17:02,10,Buen precio,fast process
2/1/2023 17:05,10,.,Simple
2/1/2023 17:07,9,POR  SU RAPIDEZ AL  RESERVAR,sadf
2/1/2023 17:11,9,Proceso rápido,easy
2/1/2023 17:27,10,Sencillo,speed up the process
2/1/2023 17:31,10,sadf,accessibility of procedures and services
2/1/2023 17:33,10,facil,GREAT
2/1/2023 17:43,9,Hacer rapidoel proceso,It is fast and easy
2/1/2023 17:47,10,accesibilidad de trámites y servicios,for your good service
2/1/2023 17:49,10,EXCELENTE,easy and clear
2/1/2023 17:52,10,es rapido y facil,efficient
2/1/2023 17:55,10,por su buen swervicio,FOR THE SPEED OF THE SERVICE
2/1/2023 18:07,10,facil y claro,VERY EASY
2/1/2023 18:08,10,eficientes,EASY TO USE
2/1/2023 18:47,10,POR LA RAPIDEZ DEL SERVICIO,Ease
2/1/2023 18:57,10,MUY FACIL,"IT IS EASY, COMFORTABLE AND EXCELLENT TO USE"
2/1/2023 19:10,10,FÁCIL DE USAR,YES VERY GOOD
2/1/2023 19:13,10,Facilidad,good service
2/1/2023 19:18,10,"ES FACIL, COMODO Y EXCELENTE USO",FOR THE SERVICE
2/1/2023 19:19,10,SI  MUY BIEN,EXCELLENT SERVICE
2/1/2023 19:19,10,buen servicio,FOR LOW RATES AND SERVICE
2/1/2023 19:20,9,POR EL SERVICIO,all very clear
2/1/2023 19:23,10,EXCELENTE SERVICIO,EASY TO HANDLE
2/1/2023 19:39,10,POR LAS TARIFAS BAJAS Y EL SERVICIO,IT'S FAST
2/1/2023 19:52,10,Todo muy claro,FOR ITS EFFICIENT SERVICE
2/1/2023 19:55,10,FACIL DE MANEJAR,Good service
2/1/2023 1:00,9,ES RAPIDO,BY AGILE
2/1/2023 1:09,10,POR SU EFICIENTE SERVICIO,for the effective and fast
2/1/2023 1:19,9,Buen servicio,very practical
2/1/2023 1:34,10,POR AGIL,WHY IS THE PROCESS PRACTICAL?
2/1/2023 1:38,10,por lo efectivo y rapido,simple
2/1/2023 1:48,9,muy practuco,For its fast service and the direct trip qro. merida
2/1/2023 20:02,10,POR QUE ES PRACTICO EL PROCESO,IT'S A SIMPLE PROCESS
2/1/2023 20:07,10,sencillo,PUNCTUALITY AND SERVICE
2/1/2023 20:32,10,Por su servicio rápido y el viaje directo qro. mérida,because it is quick to perform
2/1/2023 20:34,10,ES UN PROCESO SENCILLO,VERY EASY SYSTEM
2/1/2023 20:36,10,PUNTUALIDAD Y SERVICIO,very easy to do
2/1/2023 20:40,10,porque es rapido deefectuar,speed and ease
2/1/2023 20:41,10,SISTEMA MUY FACIL,IN-FLIGHT SERVICE
2/1/2023 20:44,9,muy facil de hacerlo,IT'S FAST
2/1/2023 20:46,10,rapidez y facilidad,all good
2/1/2023 20:58,10,SERVCIO EN VUELO,very fast
2/1/2023 21:18,9,ES RAPIDO,VERY FAST
2/1/2023 21:19,9,todo bien,GOOD SERVICE
2/1/2023 21:23,10,muy rapida,AGILE
2/1/2023 21:24,10,MUY RAPIDOS,fast and easy
2/1/2023 21:47,10,BUEN SERVICIO,VERY FAST AND EASY
2/1/2023 21:49,10,AGIL,it's fast
2/1/2023 21:52,10,facil y rapido,easy and clear
2/1/2023 22:01,10,MUY RAPIDO Y FACIL,NONE
2/1/2023 22:05,9,es rapido,
2/1/2023 22:09,10,facil y claro,Good service
2/1/2023 22:09,10,NINGUNA,It is very easy to use it.
